"","Domain","Coefficient of desktop","Ticker","Category","Coefficient of mobile"
"512","skullcandy.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"513","neutrogena.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"514","monrovia.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"515","charbroil.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"516","cduniverse.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"517","gamefly.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"518","bodenusa.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"519","thetileapp.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"520","greenchef.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"521","puravidabracelets.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"522","spanx.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"523","ericdress.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"524","bulkapothecary.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"525","stacksocial.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"526","sharperimage.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"527","lovesac.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"528","tirebuyer.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"529","thereformation.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"530","turtlebeach.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"531","aritzia.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"532","propertyroom.com",0.285612034020063,"G","General",-0.0390676802844829
"533","eloquii.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"534","dbrand.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"535","sunbasket.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"536","cavenders.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"537","musicgoround.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"538","fishusa.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"539","belkin.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"540","globalgolf.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"541","untilgone.com",0.285612034020063,"G","General",-0.0390676802844829
"542","newark.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"543","thecompanystore.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"544","hannaandersson.com",0.285891673294507,"BPR","Baby Products Retailers",0.0200993755115346
"545","lacoste.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"546","francescas.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"547","getfpv.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"548","brighton.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"549","4wd.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"550","bareminerals.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"551","shoesforcrews.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"552","woodlanddirect.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"553","colemanfurniture.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"554","rushordertees.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"555","zgallerie.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"556","honest.com",0.285891673294507,"BPR","Baby Products Retailers",0.0200993755115346
"557","powells.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"558","dailyburn.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"559","leatherman.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"560","roomandboard.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"561","saberforge.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"562","scrubsandbeyond.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"563","flexshopper.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"564","solidsignal.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"565","tuftandneedle.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"566","touchofclass.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"567","purchasingpower.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"568","shoemall.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"569","cellularoutfitter.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"570","en-us.sennheiser.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"571","alphabroder.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"572","fullsource.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"573","jamesavery.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"574","radioshack.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"575","yamibuy.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"576","fragrantjewels.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"577","casetify.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"578","myvaporstore.com",0.314429849654925,"CVPR","Cigarette & Vape Prodcuts Retailer",-0.0917763541059983
"579","betterworldbooks.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"580","gaiam.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"581","bassettfurniture.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"582","discountdance.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"583","doitbest.com",0.285612034020063,"G","General",-0.0390676802844829
"584","lesliespool.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"585","herroom.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"586","vapewild.com",0.314429849654925,"CVPR","Cigarette & Vape Prodcuts Retailer",-0.0917763541059983
"587","awaytravel.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"588","lancasterarchery.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"589","drjays.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"590","fullcompass.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"591","crownandcaliber.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"592","allsaints.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"593","citizenwatch.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"594","lakeshorelearning.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"595","providentmetals.com",0.270648036021243,"MPR","Metal Products Retailer",0.000203420575279056
"596","longislandwatch.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"597","campsaver.com",0.294637484927008,"ORMR","Outdoor Recreation Merchandise Retailer",-0.0761515000295048
"598","klwines.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"599","ninewest.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"600","eero.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"601","canadiantire.ca",0.285612034020063,"G","General",-0.0390676802844829
"602","cpooutlets.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"603","smartpakequine.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"604","partstree.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"605","cottonon.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"606","officesupply.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"607","onlinelabels.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"608","builddirect.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"609","sundancecatalog.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"610","andersenwindows.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"611","brooklinen.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"612","performancebike.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"613","discountfilters.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"614","kyliecosmetics.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"615","us-mattress.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"616","timex.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"617","1sale.com",0.285612034020063,"G","General",-0.0390676802844829
"618","leevalley.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"619","shop.guess.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"620","americanstandard-us.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"621","bhcosmetics.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"622","agrisupply.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"623","textbooks.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"624","brambleberry.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"625","bosch-home.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"626","tileshop.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"627","betabrand.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"628","tanga.com",0.285612034020063,"G","General",-0.0390676802844829
"629","pureformulas.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"630","matterhackers.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"631","infowarsstore.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"632","shethinx.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"633","deepdiscount.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"634","lehmans.com",0.285612034020063,"G","General",-0.0390676802844829
"635","thingsremembered.com",0.285612034020063,"G","General",-0.0390676802844829
"636","zavvi.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"637","michiganbulb.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"638","origamiowl.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"639","thefryecompany.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"640","alliedelec.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"641","airsoftgi.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"642","americansignaturefurniture.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"643","mvmtwatches.com",0.285612034020063,"G","General",-0.0390676802844829
"644","eshakti.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"645","discountramps.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"646","calendars.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"647","cutleryandmore.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"648","joybird.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"649","buydig.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"650","store.irobot.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"651","burton.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"652","swisscolony.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"653","ethanallen.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"654","uscutter.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"655","swap.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"656","marineengine.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"657","doversaddlery.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"658","shop.safeway.com",0.285612034020063,"G","General",-0.0390676802844829
"659","untuckit.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"660","bobswatches.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"661","corelle.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"662","plumbingsupply.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"663","cutco.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"664","billabong.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"665","topshop.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"666","amerimark.com",0.285612034020063,"G","General",-0.0390676802844829
"667","amiclubwear.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"668","soundstrue.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"669","kultofathena.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"670","wbmason.com",0.285612034020063,"G","General",-0.0390676802844829
"671","signs.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"672","kuiu.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"673","godiva.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"674","blackanddecker.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"675","bostonproper.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"676","jefferspet.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"677","ecampus.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"678","pcliquidations.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"679","overtons.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"680","hubblecontacts.com",0.222696763475896,"ESCR","Eyeglasses, Sunglasses and Contacts Retailer",-0.0253173884374698
"681","lexmark.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"682","audio-technica.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"683","bellacor.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"684","diamondnexus.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"685","buyautoparts.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"686","jcp.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"687","stage.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"688","motionrc.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"689","smokecartel.com",0.314429849654925,"CVPR","Cigarette & Vape Prodcuts Retailer",-0.0917763541059983
"690","blackdiamondequipment.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"691","prada.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"692","charlotterusse.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"693","modaoperandi.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"694","jgsales.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"695","goldsilver.com",0.270648036021243,"MPR","Metal Products Retailer",0.000203420575279056
"696","whiteflowerfarm.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"697","foodsaver.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"698","lovelyskin.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"699","denon.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"700","balsamhill.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"701","autonomous.ai",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"702","canadagoose.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"703","prepsportswear.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"704","yaleappliance.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"705","barcodesinc.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"706","tomford.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"707","jewlr.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"708","supply.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"709","shindigz.com",0.276965851656105,"PPEMSR","Party Products and Event Management Services Retailer",-0.0550052532462363
"710","sanrio.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"711","shinesty.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"712","shop.com",0.285612034020063,"G","General",-0.0390676802844829
"713","cabinetparts.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"714","shi.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"715","fatbraintoys.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"716","sylvane.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"717","titlenine.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"718","paulfredrick.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"719","boats.net",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"720","outdoorresearch.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"721","factoryauthorizedoutlet.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"722","acwholesalers.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"723","artvan.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"724","mancrates.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"725","purplecarrot.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"726","indochino.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"727","angara.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"728","kennethcole.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"729","everythingkitchens.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"730","discountbodyparts.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"731","blackforestdecor.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"732","connection.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"733","bodyartforms.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"734","leesa.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"735","buildasign.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"736","chicagomusicexchange.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"737","vipoutlet.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"738","hoover.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"739","shop.panasonic.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"740","ctshirts.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"741","theclymb.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"742","bollandbranch.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"743","luisaviaroma.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"744","armaniexchange.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"745","jacksonandperkins.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"746","troybilt.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"747","turntablelab.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"748","eileenfisher.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"749","vintageking.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"750","dungarees.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"751","cosstores.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"752","helixsleep.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"753","elitefts.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"754","promgirl.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"755","oxo.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"756","skis.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"757","aquasana.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"758","furniture.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"759","fergusonshowrooms.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"760","gymboree.com",0.285891673294507,"BPR","Baby Products Retailers",0.0200993755115346
"761","bebe.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"762","thewatchbox.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"763","gerbergear.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"764","rag-bone.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"765","rugs-direct.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"766","focuscamera.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"767","buggiesunlimited.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"768","americanfloormats.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"769","freshwatersystems.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
