"Year","Domain","Category","visits","desktop visits","mobile visits","desktop share","mobile share","direct","paid","referral","search","social","unknown channel","bounce rate","desktop bounce rate","mobile bounce rate","pages per visit","desktop pages per visit","mobile pages per visit","time on site","desktop time on site","mobile time on site","Ticker"
2018,"woodcraft.com","Weapons, Industrial Tools and Equipment Retailer",1576699.41666666,473527.416666666,1103172,0.303559579055249,0.69644042094475,193357.083333333,3111.08333333333,21670.75,236018.666666666,19369.9166666666,1102639.16666666,0.542326100731949,0.443322237609451,0.583469040127019,3.36771727521567,4.05885482001948,3.08747821648317,495.666666666666,441.916666666666,519.166666666666,"WITER"
2018,"raymourflanigan.com","Home Improvement and Cleaning Products Retailer",1573982.25,408973.75,1165008.5,0.260804137115262,0.739195862884737,131940.833333333,48614.3333333333,33618.8333333333,185931.5,8868.25,1164799.08333333,0.357754198890114,0.283802908226944,0.38423942277339,6.51440712470378,7.92584591757772,6.01385815165943,507.833333333333,503.083333333333,510.833333333333,"HICPR"
2018,"charbroil.com","Kitchen tools and Equipments Retailer",1564047.41666666,109349.5,1454697.91666666,0.0686170284146646,0.931382971585335,22397.25,1409,2958.66666666666,81670.5833333333,913.916666666666,1454012.58333333,0.586349109309609,0.528444524978795,0.591138456173818,3.40030764872637,3.26881511594044,3.4090733520788,465.416666666666,477.75,464.666666666666,"KTER"
2018,"forhims.com","Health Services and Pharamceutical Products Retailers",1554751.58333333,237429.166666666,1317322.41666666,0.159086873807266,0.840913126192733,88146.6666666666,11986.6666666666,22138.5,96536.8333333333,18620.5833333333,1317000.66666666,0.607025364259452,0.682429809840215,0.590347114058865,2.24474046173336,1.93551793762008,2.3100208332634,430.25,470.916666666666,422.583333333333,"HSPPR"
2018,"tartecosmetics.com","Personal Care and Beauty Products Retailer",1550398.25,310262,1240136.25,0.199840103687771,0.800159896312228,184255,12736.0833333333,18820.9166666666,83744.6666666666,10705.3333333333,1239637.83333333,0.350479625558838,0.29498069032903,0.365454055004925,5.95405657922597,6.20634341725865,5.86662556504735,525.5,520.416666666666,526.75,"PCBPR"
2018,"yeti.com","Weapons, Industrial Tools and Equipment Retailer",1548269.75,502672.25,1045597.5,0.332480683742627,0.667519316257372,213261.5,36599.9166666666,33553.1666666666,208982.166666666,10275.25,1045412.33333333,0.410435639656611,0.275812088863712,0.475202256128634,4.76153624439265,7.28046366274422,3.57095902922514,452.5,653.166666666666,357.333333333333,"WITER"
2018,"bikebandit.com","Autoparts and Automobile Retailer",1547421.33333333,311721.416666666,1235699.91666666,0.200620026845381,0.799379973154618,84045.1666666666,10763.25,8528.83333333333,205380.666666666,3003.66666666666,1235215.91666666,0.506553367603348,0.417814629293835,0.528560674201656,4.09952953227869,4.53086847821768,3.99354816981015,465.25,418.416666666666,477.166666666666,"AAR"
2018,"smiledirectclub.com","Health Services and Pharamceutical Products Retailers",1543995.66666666,357096.5,1186899.16666666,0.232277114640461,0.767722885359538,190918.833333333,35086.1666666666,14148.6666666666,92319.0833333333,24623.75,1186555.66666666,0.49633812980378,0.328712864635732,0.546237623437822,2.8777580093041,3.47885304984673,2.70171668469711,406.666666666666,352.833333333333,423.083333333333,"HSPPR"
2018,"sparkfun.com","Electronics and Technology Retailer",1536970.58333333,1087678.16666666,449292.416666666,0.705698321115823,0.294301678884176,262383.5,1400.5,63056.1666666666,737271.75,23566.25,448778.083333333,0.578343067605328,0.539944489578648,0.665133746326605,2.66071295517401,2.86035794276241,2.2089490066132,647.25,600.25,749.083333333333,"ETR"
2018,"thingsremembered.com","General",1536802.25,294206.5,1242595.75,0.191707274763175,0.808292725236824,63358.0833333333,45390.5833333333,14352.5833333333,169122.583333333,1982.41666666666,1241846.91666666,0.512127159216158,0.449540472910852,0.527323853055488,3.61848719865646,3.09000403363668,3.74674806428724,520,473.25,531.75,"G"
2018,"rackroomshoes.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1530540.33333333,242427.666666666,1288112.66666666,0.158337493743126,0.841662506256873,104444.083333333,8158.75,13682.0833333333,112158.833333333,3983.75,1287811.08333333,0.382350470455072,0.23193479726596,0.41064806760545,6.45948244923455,7.989454064065,6.1771395606044,524.833333333333,449.583333333333,539.583333333333,"CSJWAR"
2018,"hanes.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1527841.08333333,328798.083333333,1199043,0.214836002554132,0.785163997445867,166505.333333333,15027.9166666666,41263.9166666666,101811.833333333,4189,1198627.66666666,0.414208864587408,0.292994147014447,0.446955921390796,5.14399975129555,5.30327727953822,5.10286553872661,442.416666666666,405.5,451,"CSJWAR"
2018,"thirdlove.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1525118.41666666,195285.166666666,1329833.25,0.128930171581209,0.87106982841879,105864.583333333,12431.4166666666,10441.75,45144.25,21403.5833333333,1329506.5,0.326384988065441,0.247594316976947,0.33896993928647,7.26276734739779,6.23639403659902,7.37678473720461,392.75,374.75,395.416666666666,"CSJWAR"
2018,"buckle.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1520541.25,379845.666666666,1140695.58333333,0.251351954453099,0.748648045546901,188349.583333333,20902.25,34430.75,132379.916666666,3782.91666666666,1140241.91666666,0.418302468774406,0.275482655012886,0.465430392957487,8.22045217191605,9.83524544581729,7.7087881057108,740.25,903.75,684.083333333333,"CSJWAR"
2018,"pcrichard.com","Home Improvement and Cleaning Products Retailer",1514389.25,369734.25,1144655,0.246024997951493,0.753975002048506,174083.916666666,20902.6666666666,15829.5833333333,157136,1782.08333333333,1144400.5,0.427258491755629,0.357799314124438,0.448671794505979,4.32252237679168,4.43918884413614,4.29721456022354,585.416666666666,845.083333333333,490.083333333333,"HICPR"
2018,"tirebuyer.com","Autoparts and Automobile Retailer",1506947.66666666,384510.416666666,1122437.25,0.255865569655927,0.744134430344072,105823.916666666,30643.25,25384.4166666666,220754.75,1904.16666666666,1122061.58333333,0.488780556618305,0.444632429359965,0.504090166884314,3.39189515132154,3.39984491883234,3.38623136757499,461.5,472,457.75,"AAR"
2018,"alexandani.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1506189.66666666,461681.416666666,1044508.25,0.309997395632618,0.690002604367382,198015.166666666,12081.1666666666,28941.9166666666,191128.75,31514.5833333333,1044301.58333333,0.355062292565774,0.290021723304473,0.384208441427155,5.23980206592415,5.59345155504571,5.0875315441402,472.333333333333,485.083333333333,466.083333333333,"CSJWAR"
2018,"gruntstyle.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1495148.75,227111.75,1268037,0.152917722223628,0.847082277776371,108545.833333333,1553,24720.25,56326.8333333333,35965.8333333333,1267549.83333333,0.415278126516921,0.26871993403202,0.441347848189044,6.01144720776437,7.24028862798558,5.80150495887487,483.166666666666,418.5,494.75,"CSJWAR"
2018,"rebelcircus.com","Media, Education and Entertainment Products Retailer",1484157.33333333,229228.25,1254929.08333333,0.154351962201677,0.845648037798322,23078.25,0,1704.66666666666,154633.25,49812,1254733.33333333,0.574120614590946,0.562623426520334,0.575622377226299,2.84544068771662,2.66874062184982,2.87908948169322,369.416666666666,338.75,374.916666666666,"MEEPR"
2018,"dollskill.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1471562.33333333,797022.916666666,674539.416666666,0.546092189241153,0.453907810758846,503185.416666666,15028.75,33439.5,219681.666666666,25687.9166666666,674218.916666666,0.338767730893631,0.26653665184037,0.42113210280151,8.52893134290439,8.77057651637981,8.64053219570031,934.916666666666,925,938.166666666666,"CSJWAR"
2018,"scheels.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1467128.16666666,255963.666666666,1211164.5,0.17429917186033,0.825700828139669,100054.666666666,4147,4383.33333333333,142996.833333333,4382.25,1210863.41666666,0.362534232145499,0.258137075151822,0.384872678153971,5.82581319512013,5.69137579514432,5.85120984436213,464,362.166666666666,485.416666666666,"CSJWAR"
2018,"rkguns.com","Weapons, Industrial Tools and Equipment Retailer",1467041.83333333,158971.083333333,1308070.75,0.109216785406035,0.890783214593964,61252.5833333333,0,24753.5,52244.8333333333,20720,1307688,0.363825266553928,0.45983237449818,0.352008925588673,7.23006192232793,5.50960089728649,7.43895013998064,616.916666666666,565.666666666666,623.666666666666,"WITER"
2018,"parts-express.com","Electronics and Technology Retailer",1464082.16666666,593528.583333333,870553.583333333,0.406357193415885,0.593642806584114,253141.5,8367.5,36503.1666666666,259359.5,36157.0833333333,869957.666666666,0.472957192799312,0.404477434816943,0.518924300532965,5.41399251730148,6.71954389967084,4.51835210715219,664.916666666666,688.25,649.083333333333,"ETR"
2018,"renttherunway.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1460342.83333333,669774.166666666,790568.666666666,0.460177616670223,0.539822383329776,387580.583333333,58004.4166666666,14803.1666666666,185054.166666666,24332.0833333333,789884.583333333,0.30887691604429,0.206256348016889,0.395359185735958,8.94095962381909,8.84959670539326,9.11488799742259,756.416666666666,883.25,651.333333333333,"CSJWAR"
2018,"rockbottomgolf.com","Fitness & Sports Products and Services Retailer",1455073.83333333,242105.75,1212968.08333333,0.165079785939627,0.834920214060373,111602.583333333,2931,9170.58333333333,101274.166666666,17127.4166666666,1212321.25,0.379470707417156,0.307573716459811,0.392938931770052,5.46568858967435,5.79337490609854,5.42274699942934,539.25,496.583333333333,546.666666666666,"FSPSR"
2018,"esteelauder.com","Personal Care and Beauty Products Retailer",1452890.25,454336.666666666,998553.583333333,0.310021299872644,0.689978700127355,203034.25,11204.6666666666,32231.5,203391.833333333,4474.75,998156.083333333,0.345775626349807,0.316048397155927,0.365196460232776,5.00875370695604,5.70695838711391,4.55699826574313,495.583333333333,544.416666666666,467.333333333333,"PCBPR"
2018,"pampers.com","Baby Products Retailers",1452473.66666666,222108.833333333,1230364.83333333,0.157451477665884,0.842548522334115,74464.75,4451.41666666666,25577.25,114991.416666666,2623.58333333333,1229941.91666666,0.576201712140552,0.477889922526072,0.593549900950905,2.67216174205491,2.94095853785717,2.62481538457055,340.583333333333,286.5,351.083333333333,"BPR"
2018,"keh.com","Photo and Video Equipment Retailer",1446938.16666666,1030498.5,416439.666666666,0.71198849916849,0.288011500831509,548863.916666666,71712.4166666666,80854.5833333333,316534.5,12533.25,415999.416666666,0.344540870851915,0.29962418145414,0.454545692549243,5.76306840309437,6.11782903412954,4.89719173561475,626.333333333333,586.166666666666,725.416666666666,"PVER"
2018,"zola.com","Party Products and Event Management Services Retailer",1438594.66666666,418533.083333333,1020061.58333333,0.290584509320864,0.709415490679135,265470.833333333,7268.5,38299.1666666666,81744.0833333333,25750.1666666666,1019389.33333333,0.441192404881286,0.446781411155831,0.439641105747925,4.13015047543364,4.32340862477049,4.0335631221431,591.583333333333,791.5,510.75,"PPEMSR"
2018,"americangirl.com","Gifts and Toys Retailer",1435676.41666666,605082.833333333,830593.583333333,0.425671430134011,0.574328569865988,246315.416666666,65876.5833333333,20598.5833333333,263882.5,8409.75,830187.583333333,0.332342617045805,0.25506002215117,0.388983203307033,6.52500893795536,7.07207029796661,6.15106654599849,569.833333333333,583,558,"GTR"
2018,"brooksbrothers.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1435422.58333333,744836.333333333,690586.25,0.525724877912441,0.474275122087558,376771.25,47354.5,23898.1666666666,247049.583333333,49762.9166666666,690261.333333333,0.4139477276224,0.249865541485751,0.590727008000064,6.54443418428212,9.52142767218665,3.31405543280989,599.583333333333,689.5,489.916666666666,"CSJWAR"
2018,"511tactical.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1417288.5,439956,977332.5,0.311999180712212,0.688000819287787,173001.166666666,12098.75,23179.9166666666,207181.416666666,24495.25,976829.416666666,0.411906728201994,0.32187834490151,0.451093587694367,4.7555643758699,5.36248861867238,4.51198539541977,442.833333333333,392.916666666666,465.916666666666,"CSJWAR"
2018,"cellularoutfitter.com","Electronics and Technology Retailer",1417156.25,182505,1234651.25,0.131600127971016,0.868399872028983,73770.25,18732.8333333333,22029.0833333333,63616.4166666666,4356.66666666666,1234457.83333333,0.370854904187499,0.400404328217043,0.367004818833343,6.56258883702281,5.20860913355492,6.76839095446784,564.083333333333,465,579.416666666666,"ETR"
2018,"directvapor.com","Cigarette & Vape Prodcuts Retailer",1415852.75,376895.333333333,1038957.41666666,0.258709273494096,0.741290726505903,132133.833333333,0,33166.5,205096.583333333,6498.58333333333,1038677.91666666,0.383674206985887,0.339090452295171,0.396366770088681,5.43951427251636,5.37488748456928,5.55332683753517,704.75,526.166666666666,769.5,"CVPR"
2018,"towerhobbies.com","Gifts and Toys Retailer",1408619.66666666,350312.75,1058306.91666666,0.249308879340651,0.750691120659348,168572.25,18381.75,35391.9166666666,118392.75,9574.5,1058023.33333333,0.459454582211312,0.362180532190312,0.488705993347209,5.00964645245218,5.0894869413702,5.00559079506172,561.083333333333,469.583333333333,591.916666666666,"GTR"
2018,"traxxas.com","Autoparts and Automobile Retailer",1400479.58333333,313907.75,1086571.83333333,0.22447655544177,0.775523444558229,98443.3333333333,4709,6894.75,195538.75,8322.08333333333,1086109.58333333,0.414235866197666,0.373107628827041,0.426363334875574,5.21882741764284,5.38245910577928,5.15196527768313,735.333333333333,665.666666666666,751.75,"AAR"
2018,"softsurroundings.com","General",1398661.83333333,383578.75,1015083.08333333,0.265302254435387,0.734697745564612,185536.416666666,17510.6666666666,48121.25,125396.5,7013.91666666666,1014743.75,0.342106862835665,0.235370011634976,0.385664458933172,12.4716975827929,29.4721924395843,6.94162711796298,2187.5,6927.5,693.666666666666,"G"
2018,"ajmadison.com","Home Improvement and Cleaning Products Retailer",1379090.91666666,519020.083333333,860070.833333333,0.37698808441015,0.62301191558985,131821.416666666,23524.75,17980.9166666666,344523.416666666,1169.66666666666,859808.416666666,0.62762702118316,0.510249058406654,0.699736281459658,2.94489871081657,3.91432765942811,2.35467893459697,500.25,504.333333333333,496.833333333333,"HICPR"
2018,"govx.com","Outdoor Recreation Merchandise Retailer",1374862.33333333,235987.583333333,1138874.75,0.172031620015475,0.827968379984524,140653.75,1036.08333333333,26874,60138.3333333333,7285.5,1138745.58333333,0.343608811807598,0.262092839759894,0.360072967779312,6.2371503202154,6.83184988725664,6.12022594795947,537.083333333333,627.25,516.833333333333,"ORMR"
2018,"ssense.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1362074.08333333,699279.833333333,662794.25,0.521955886193142,0.478044113806857,375518.666666666,6801.5,50299.0833333333,201489.666666666,65170.9166666666,662547.25,0.551120086216578,0.567216523590123,0.540447049324995,3.49929955199071,3.86880538255564,3.07890590202055,639.5,675.75,598.916666666666,"CSJWAR"
2018,"harrys.com","Personal Care and Beauty Products Retailer",1355413.16666666,257237.916666666,1098175.25,0.190421106580959,0.80957889341904,137355.583333333,20878.5833333333,36740.3333333333,54347.9166666666,7915.58333333333,1097798.33333333,0.429853118405052,0.269520682879246,0.467336268779481,3.91383011715583,4.82630426940989,3.69885621443406,316.833333333333,259.333333333333,331,"PCBPR"
2018,"fye.com","Gifts and Toys Retailer",1354784.5,404943.75,949840.75,0.301541086208213,0.698458913791786,180834.583333333,4603.41666666666,24705.75,158929.416666666,35870.5833333333,949603.5,0.355432945387446,0.334798468527815,0.362588164982686,7.66281295348726,7.44201189526906,7.79266071727806,508.25,418.916666666666,545.5,"GTR"
2018,"fullbeauty.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1351683.58333333,279122.833333333,1072560.75,0.207288568325855,0.792711431674144,175678,10970.0833333333,38018.6666666666,50559.6666666666,3896.16666666666,1072240,0.263721011367738,0.243602173722768,0.268360664624651,13.4025928193821,10.7941807734308,14.1759128382354,1056.33333333333,962.583333333333,1082.5,"CSJWAR"
2018,"1800contacts.com","Eyeglasses, Sunglasses and Contacts Retailer",1346987.83333333,539256.166666666,807731.666666666,0.400532465354905,0.599467534645094,167789.333333333,9819.75,42489.25,316727,2431,807597.75,0.494998214382049,0.502778854629104,0.48862480944882,3.58234392418461,3.16365869515486,3.90926082185017,467.666666666666,554.083333333333,410.916666666666,"ESCR"
2018,"nuts.com","Foods,Beverages and Groceries Retailer",1345316.25,318988.416666666,1026327.83333333,0.237804110512243,0.762195889487756,153174.583333333,13362.1666666666,12275.5,134576.75,5599.66666666666,1025571.58333333,0.582078825398779,0.4459311585144,0.622352369366031,4.27721638677502,5.93149181694322,3.79529499682559,500.916666666666,461.5,511.333333333333,"FBGR"
2018,"c21stores.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1344937.5,428943.166666666,915994.333333333,0.320094515023902,0.679905484976097,229992.666666666,48760.5833333333,26395.6666666666,112920.916666666,10873.5,915716.5,0.361848255805307,0.242962232514572,0.417437483824056,7.48714394645441,9.56780069267162,6.51650634867417,629.75,636.666666666666,626.666666666666,"CSJWAR"
2018,"asics.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1340162.16666666,391177.333333333,948984.833333333,0.29228733940717,0.707712660592829,97459.1666666666,11550.9166666666,21066.9166666666,249430.5,11669.9166666666,948311.916666666,0.379777145405391,0.317391752396507,0.406138183214604,5.67005422036435,5.07500806724962,5.91034099509629,426.666666666666,307.833333333333,475.75,"CSJWAR"
2018,"shop.gopro.com","Photo and Video Equipment Retailer",1337113.333,915470.0833,421643.25,0.6844370545,0.3155629455,779293.5,23429.83333,34032.83333,476855.6667,23501.75,0,0.2936861937,0.2145314829,0.4663804677,4.585037589,5.259850978,3.101156424,345.9166667,237.25,582.1666667,"PVER"
2018,"boxycharm.com","Personal Care and Beauty Products Retailer",1332010.16666666,212079.583333333,1119930.58333333,0.163777942442514,0.836222057557485,104923.75,10647.25,8799,78985.8333333333,8724,1119741.25,0.441986029131405,0.286352057236778,0.471506018406315,5.35117907584018,6.98097309281164,5.0527501600126,516.916666666666,423.25,535.333333333333,"PCBPR"
2018,"factoryoutletstore.com","Electronics and Technology Retailer",1322283.25,183022,1139261.25,0.138545490899729,0.86145450910027,54389.3333333333,76791.1666666666,11787.3333333333,39502.25,551.833333333333,1138948.66666666,0.373909246087408,0.401407572434284,0.369130357144243,4.30687799633217,3.336377274179,4.46366754014872,412.583333333333,332.75,425.25,"ETR"
2018,"aliengearholsters.com","Weapons, Industrial Tools and Equipment Retailer",1309846.5,304753.166666666,1005093.33333333,0.23240432390921,0.767595676090789,94318,2152.16666666666,4989.33333333333,193003,10290.5,1004764.41666666,0.524483984605286,0.465095380654301,0.540181917711728,3.0383572920065,3.47700540886448,2.92604782032286,549.083333333333,464,574.5,"WITER"
2018,"kitchenaid.com","Kitchen tools and Equipments Retailer",1300348,571369.166666666,728978.833333333,0.448075241018266,0.551924758981733,139420.833333333,14817.75,15519.75,394917.666666666,6693.5,728500.166666666,0.440466016283924,0.360095018185662,0.501983156364888,3.8102887787528,4.14964902528635,3.59014191157614,436,340.333333333333,508.916666666666,"KTER"
2018,"destinationxl.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1298942.33333333,169591.666666666,1129350.66666666,0.130773988617072,0.869226011382927,65270.75,13553.4166666666,16800.75,70760,3206.91666666666,1129005.83333333,0.365852181206567,0.273762373924587,0.380282749316135,5.89337648289614,8.1037946040183,5.54625907830534,454.916666666666,491.666666666666,450.083333333333,"CSJWAR"
2018,"wine.com","Foods,Beverages and Groceries Retailer",1298663.08333333,462835.166666666,835827.916666666,0.359576704734134,0.640423295265866,120321.166666666,21796,21809.8333333333,294889.333333333,4018.66666666666,835269.083333333,0.576822383311262,0.527555039264359,0.605133558727725,2.72016400371919,3.21951458727843,2.40934470153162,437,572.5,353.25,"FBGR"
2018,"myvaporstore.com","Cigarette & Vape Prodcuts Retailer",1294113.58333333,385727.583333333,908386,0.290193459488029,0.70980654051197,109763.25,0,4820.41666666666,258861.666666666,12282.25,908078.25,0.4358336156031,0.389163882659163,0.451005188885416,6.51007508782338,7.72387370106901,6.12758780550143,682.416666666666,556.833333333333,736.083333333333,"CVPR"
2018,"globalindustrial.com","Weapons, Industrial Tools and Equipment Retailer",1293033.41666666,554454.083333333,738579.333333333,0.431841799183142,0.568158200816857,286462.833333333,104573,17999.75,140929.916666666,4488.33333333333,738252.083333333,0.566372765882027,0.496630762876242,0.6222526747053,3.17086170321247,3.84700195252989,2.64057254001296,462.333333333333,537.75,403.833333333333,"WITER"
2018,"livingspaces.com","Home Improvement and Cleaning Products Retailer",1290869.08333333,346249.583333333,944619.5,0.269121806576625,0.730878193423374,117293.166666666,44386.1666666666,17589.4166666666,148202.083333333,18778.9166666666,944115.166666666,0.40745452582404,0.297587679711035,0.448334440032412,5.49931958455482,5.60932926865454,5.44676047126857,527.333333333333,484.833333333333,543.25,"HICPR"
2018,"promgirl.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1290218,814445.583333333,475772.416666666,0.625519314978994,0.374480685021005,299920.416666666,4722.33333333333,37150.1666666666,455937.166666666,16715.5833333333,475597.166666666,0.385669458217712,0.314382666689877,0.518633050982466,6.09202520954513,5.70428647119375,6.32548107745779,604.333333333333,558,686.833333333333,"CSJWAR"
2018,"belkin.com","Electronics and Technology Retailer",1285664.66666666,740031.666666666,545633,0.576828346404877,0.423171653595122,266703.5,2401.58333333333,116577.833333333,349532.916666666,4815.91666666666,544980.833333333,0.430029774225704,0.423283310761237,0.439384640448467,3.94170606014194,4.10189687406667,3.72057607520172,856.333333333333,1122.25,489.583333333333,"ETR"
2018,"brooksrunning.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1282193.41666666,355339.25,926854.166666666,0.277172387367468,0.722827612632531,145552.666666666,24134.75,18746.9166666666,153904.166666666,13000.6666666666,926258.75,0.423601095732927,0.26067067267053,0.487742811155552,4.17567599857354,5.12066126554016,3.79317284591421,396.166666666666,320.333333333333,426.916666666666,"CSJWAR"
2018,"the-house.com","Fitness & Sports Products and Services Retailer",1280670.25,732556.583333333,548113.666666666,0.56040602712107,0.439593972878929,278316.75,30927.4166666666,53930.25,350554.25,18828.0833333333,547823.25,0.420241429341389,0.357635429276301,0.503401788121765,6.13914216913735,7.01903254477377,4.9591622593603,594.75,534.75,683.916666666666,"FSPSR"
2018,"weber.com","Kitchen tools and Equipments Retailer",1278720,192426.916666666,1086293.08333333,0.146863066322052,0.853136933677947,35113,736.333333333333,4041.83333333333,149998.75,2537.08333333333,1085467.5,0.550803926643976,0.471920773829584,0.566084730444213,2.99234540647438,3.25895659235405,2.94339037238692,454.583333333333,399.583333333333,466.416666666666,"KTER"
2018,"brandsmartusa.com","Electronics and Technology Retailer",1276851.16666666,256244.666666666,1020606.5,0.201623798970286,0.798376201029713,119325.166666666,2557.41666666666,11625.75,120487.25,2248.91666666666,1020438.58333333,0.427888311077297,0.670485589052627,0.364796986189945,4.36053468587257,2.3088660639436,4.89941946924175,495.583333333333,599.166666666666,469.083333333333,"ETR"
2018,"mvmtwatches.com","General",1271901.08333333,397301.5,874599.583333333,0.319977543498297,0.680022456501702,202068.75,25222.6666666666,16353.9166666666,117607.166666666,36049.25,874360.25,0.347401624814291,0.249833927947398,0.391146553821851,3.87813401693908,4.63387668600925,3.57504004360749,340.416666666666,335.333333333333,340.833333333333,"G"
2018,"everlane.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1264054.33333333,553089.5,710964.833333333,0.436993400225679,0.56300659977432,331486,20542.4166666666,38758.25,123764.083333333,38538.6666666666,710495.583333333,0.627458337442358,0.648018741227415,0.615957978170626,2.69682915523185,2.60972593584538,2.72948642932177,496.75,572.083333333333,440.5,"CSJWAR"
2018,"tacticalgear.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1259645,274016.333333333,985628.666666666,0.218045512993258,0.781954487006742,138608.75,55069.25,13626.1666666666,54291.0833333333,12421.1666666666,985402.25,0.397075964247604,0.380829630225972,0.400416552199282,6.34024188639893,6.04064364853076,6.45000176514602,511.916666666666,420.916666666666,537.833333333333,"CSJWAR"
2018,"bombas.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1252507,152807.916666666,1099699.08333333,0.120028597035152,0.879971402964848,83747.6666666666,4583.58333333333,6982,45814.3333333333,11680.4166666666,1099080.08333333,0.420914358864475,0.328113652247659,0.434232342600888,3.98390049819112,5.19410382697807,3.78977416403496,329.583333333333,331,330,"CSJWAR"
2018,"stevemadden.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1251429.33333333,730879,520550.333333333,0.585027597600254,0.414972402399745,287638.25,83271.8333333333,17367.5833333333,335225.916666666,7375.58333333333,520279.583333333,0.335352119118821,0.236362626724489,0.472808604646093,4.84852484579834,5.18148405765786,4.43027928342004,375,317.75,455.5,"CSJWAR"
2018,"dooney.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1246237.08333333,208891.416666666,1037345.66666666,0.170186981880545,0.829813018119454,104824.916666666,17879.3333333333,10649.5833333333,71186.3333333333,4350.91666666666,1036976.91666666,0.371314819708095,0.234384571739637,0.399141688314727,6.23532547344345,6.90125020029373,6.14195133755192,450.5,397.833333333333,460.666666666666,"CSJWAR"
2018,"meundies.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1236290.08333333,369666.583333333,866623.5,0.299474636995771,0.700525363004228,215283.416666666,4102.66666666666,17108.9166666666,102187.666666666,30983.8333333333,865746.333333333,0.393666367854244,0.232799405552665,0.461620982179683,4.12907683810751,5.69561182944377,3.46523425213366,327.833333333333,306.5,337.5,"CSJWAR"
2018,"amiclubwear.com","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",1236196.16666666,418248.333333333,817947.833333333,0.339396568476512,0.660603431523487,156439.583333333,9660.91666666666,25813.0833333333,210922.25,15412.8333333333,817678.583333333,0.382306525201201,0.325599874931432,0.411382638682354,8.56959512501344,9.06556007041641,8.30628869069382,898.583333333333,776.25,957.583333333333,"CSJWAR"
2018,"furniturerow.com","Home Improvement and Cleaning Products Retailer",1234364.41666666,204681.333333333,1029683.08333333,0.16799536391193,0.832004636088069,44194.75,3017.25,9853.41666666666,143156.666666666,4459.08333333333,1029369,0.433901271477699,0.259703392525645,0.469092568776662,3.99169544076846,5.77240509357793,3.62244084882666,377.75,369.5,380.166666666666,"HICPR"
2018,"nikonusa.com","Photo and Video Equipment Retailer",1232864.83333333,626522.916666666,606341.916666666,0.511605288935867,0.488394711064132,160464.916666666,19557.6666666666,47405.3333333333,388406.833333333,10688.25,605996.25,0.484597419592773,0.487745683353069,0.471049599312008,3.47194440646546,3.08697619655521,3.95689339858991,440.083333333333,406.083333333333,472.416666666666,"PVER"
2018,"nectarsleep.com","Home Improvement and Cleaning Products Retailer",1229771.41666666,160795.25,1068976.16666666,0.130118388872682,0.869881611127317,45927.4166666666,24756.6666666666,27178.5833333333,43806.75,19125.8333333333,1068675,0.636660914899607,0.707193872779662,0.626893510218312,1.96998751530272,1.61012915724479,2.01913911843258,455,554.833333333333,440.333333333333,"HICPR"
2018,"beautylish.com","Personal Care and Beauty Products Retailer",1228303.16666666,281512.583333333,946790.583333333,0.23033665471508,0.769663345284919,112062.083333333,13294,27487.4166666666,118186.5,10482.5,946384.75,0.510835180763448,0.473215983945959,0.520705270784123,5.68520116003722,4.95259414268165,5.9170086921441,552.583333333333,554.25,550.916666666666,"PCBPR"
2018,"mscdirect.com","Weapons, Industrial Tools and Equipment Retailer",1228168,529651,698517,0.431890745488746,0.568109254511253,284278.5,57167.25,19158.5833333333,167278.5,1768.33333333333,698250,0.419859001111648,0.370163191681804,0.453166562769562,4.97288686999607,5.58948186590205,4.56121526119257,542.416666666666,686.833333333333,432.166666666666,"WITER"
2018,"boxed.com","General",1225536,255233.25,970302.75,0.207914981542384,0.792085018457615,169351.916666666,15868.6666666666,14585,48786.3333333333,6641.25,970013.583333333,0.519241443254842,0.441413471509137,0.538815606499906,4.58085791171336,4.09327339501969,4.73448228753489,651.166666666666,962.916666666666,569.416666666666,"G"
